epoch,alpha,control_log_std,attr_log_std,n_bodies,n_motors,mass,limb_len_mean,gear_mean,topo,distinct_topologies,top_topology_share,sampled_bodies_mean,pop_motors_mean,pop_motors_max,p_act1,p_act4,design_failed,eval_fall_rate,eval_goal_rate,eval_max_fwd,eval_R_mean,r_fall_return,r_fwd_return
126,0.951615999876137,-1.8077821500800995,-2.3438306487632468,18,6,1.233341497009441,0.44225305375997503,175.6601435650201,50271e7f5d26,10,0.3,17.8,6.05,7,1.0,1.0,0,,,,,,
127,0.9512319998751539,-1.8089376889333562,-2.3442697025643935,18,6,1.2375332916436572,0.44150820690612136,176.48865756976056,50271e7f5d26,8,0.4,18.1,6.15,7,1.0,1.0,0,,,,,,
128,0.9508479998741709,-1.810773007322377,-2.3437414694625196,18,6,1.2315928987124156,0.43992847214012076,174.9480368576263,50271e7f5d26,11,0.3,17.95,6.25,7,1.0,1.0,0,,,,,,
129,0.9504639998731879,-1.8124491205503863,-2.343861072210733,18,6,1.2222682335515738,0.4356699044284034,171.9207250426955,50271e7f5d26,9,0.2,18.35,6.1,7,1.0,1.0,0,0.0,0.0,2.2866566411691993,-401.7726777431309,0.9820542490536638,0.4821833689813894
130,0.9500799998722048,-1.812895408143406,-2.3430890523685957,18,6,1.227780169066586,0.4389884219235673,172.78458296897432,50271e7f5d26,9,0.4,18.15,6.15,7,1.0,1.0,0,,,,,,
131,0.9496959998712218,-1.8132983288036642,-2.34341659592013,18,6,1.2309399908147223,0.43789572503657004,172.9803956364261,50271e7f5d26,9,0.5,18.2,6.15,7,1.0,1.0,0,,,,,,
132,0.9493119998702387,-1.8142642856196525,-2.3443104515120377,18,6,1.235925718560119,0.44172881509137774,174.1501450203863,50271e7f5d26,9,0.35,18.0,6.05,7,1.0,1.0,0,,,,,,
133,0.9489279998692557,-1.8159838113045572,-2.344926527656189,18,6,1.2349163011534852,0.4417670253525387,173.19560431837326,50271e7f5d26,6,0.4,17.8,6.1,7,1.0,1.0,0,,,,,,
134,0.9485439998682726,-1.8186111016752926,-2.3451097477429172,18,6,1.2337747075008703,0.44404453288372353,172.29811720771337,50271e7f5d26,10,0.25,18.5,6.15,7,1.0,1.0,0,0.0,0.0,2.345392170236768,-402.0292637384922,0.990337964000992,0.4187075890369767
135,0.9481599998672896,-1.8200997187745056,-2.3455071623323085,17,6,1.2001699249340023,0.45010661722435147,170.3879452393928,293a739a6eba,9,0.35,17.9,6.1,7,1.0,1.0,0,,,,,,
136,0.9477759998663066,-1.8210280004538644,-2.345245510137979,17,6,1.182087753271944,0.4455915673468965,170.8657695700281,293a739a6eba,8,0.35,18.05,6.25,7,1.0,1.0,0,,,,,,
137,0.9473919998653235,-1.8233749414405314,-2.3457644980873513,17,6,1.1766925253657092,0.4455256930188056,170.8390078988101,293a739a6eba,8,0.3,18.35,6.25,7,1.0,1.0,0,,,,,,
138,0.9470079998643405,-1.8252466844741966,-2.3461897993817367,17,6,1.1719602323550353,0.4445549741959596,169.3508034439782,293a739a6eba,8,0.3,18.35,6.1,7,1.0,1.0,0,,,,,,
139,0.9466239998633574,-1.8267701723132121,-2.346810663906174,17,6,1.1375842533004907,0.42814473992423807,164.30820741119456,293a739a6eba,8,0.35,18.2,6.25,7,1.0,1.0,0,0.0,0.0,2.46695611272544,-382.60374042001484,0.9882152202705635,0.39537098350280075
140,0.9462399998623744,-1.8274249564037137,-2.347545302496497,17,6,1.1379511795745563,0.4314823924327371,161.23616143971117,293a739a6eba,8,0.4,18.25,6.1,7,1.0,1.0,0,,,,,,
141,0.9458559998613913,-1.828225550303722,-2.3480582251523483,17,6,1.1340584194627372,0.42816977399670236,161.09496365841525,293a739a6eba,11,0.3,18.0,6.2,7,1.0,1.0,0,,,,,,
142,0.9454719998604083,-1.8296683320735276,-2.348564472709641,17,6,1.13674839977761,0.42868899930959586,159.34436339694625,293a739a6eba,8,0.4,18.1,6.25,7,1.0,1.0,0,,,,,,
143,0.9450879998594253,-1.8310711191744715,-2.348189865186375,18,6,1.1777834191176682,0.427477387841322,158.8139348917458,50271e7f5d26,7,0.45,18.1,6.05,7,1.0,1.0,0,,,,,,
144,0.9447039998584422,-1.8320722937547964,-2.3490281251372354,18,6,1.1771028483760653,0.4252838626473467,158.3882124258408,50271e7f5d26,6,0.35,17.75,6.2,7,1.0,1.0,0,0.0,0.0,2.475442915090608,-378.53523109339454,0.98094236169931,0.6122272096612397
145,0.9443199998574592,-1.8334632649721028,-2.348967519680572,18,6,1.1825495952116427,0.42757628761581945,158.5828848381784,50271e7f5d26,7,0.4,17.9,6.2,7,1.0,1.0,0,,,,,,
146,0.9439359998564761,-1.834794540362716,-2.348255194021141,18,6,1.1920156683079193,0.4311525517187783,157.32562684176193,50271e7f5d26,6,0.4,17.85,6.2,7,1.0,1.0,0,,,,,,
147,0.9435519998554931,-1.8367365561355165,-2.348574622661157,18,6,1.1952689229313542,0.43076779978130436,159.02241285457856,50271e7f5d26,6,0.55,18.05,6.25,7,1.0,1.0,0,,,,,,
148,0.94316799985451,-1.8369896792268963,-2.349027343684555,18,6,1.192642477760366,0.43030527167913424,158.72286944326723,50271e7f5d26,6,0.5,17.7,6.1,7,1.0,1.0,0,,,,,,
149,0.942783999853527,-1.8390224006176532,-2.3499469123960743,18,6,1.202258655188582,0.4344197812831294,157.43634468365246,50271e7f5d26,5,0.4,17.95,6.3,7,1.0,1.0,0,0.1,0.0,2.6884963561312683,-291.88425590894076,0.9789015178944789,0.19962467898920105
150,0.942399999852544,-1.8411654231658214,-2.3500991654842345,18,6,1.1999156162934113,0.4366445368284761,156.7158082560459,50271e7f5d26,5,0.55,17.9,6.2,7,1.0,1.0,0,,,,,,
151,0.9420159998515609,-1.8428653004122235,-2.350497931772393,18,6,1.2087605462829454,0.4399430859458335,157.51223444119503,50271e7f5d26,5,0.3,18.0,6.3,7,1.0,1.0,0,,,,,,
152,0.9416319998505779,-1.8450537672234943,-2.350879664190515,18,6,1.2131776479589533,0.44137216046895067,160.135010323237,50271e7f5d26,6,0.6,18.2,6.25,7,1.0,1.0,0,,,,,,
153,0.9412479998495948,-1.846076815762112,-2.3514740503215217,18,6,1.2189950122602404,0.4419358525697407,160.97221290231158,50271e7f5d26,6,0.35,17.75,6.2,7,1.0,1.0,0,,,,,,
154,0.9408639998486118,-1.8473232520764638,-2.352067908734489,18,6,1.2265090249315465,0.44675941670406055,162.46705887865036,50271e7f5d26,6,0.4,17.6,6.2,7,1.0,1.0,0,0.1,0.0,2.709412030697336,-298.18918189884937,0.9877870927656589,0.22465818275264773
155,0.9404799998476288,-1.8475299258010038,-2.352151043216104,18,6,1.2342872363179158,0.44867745206211984,162.42794103639065,50271e7f5d26,4,0.7,18.1,6.15,7,1.0,1.0,0,,,,,,
156,0.9400959998466457,-1.8486461790007285,-2.3529035660298057,18,6,1.2335883888486618,0.4501479396799064,163.06913555578032,50271e7f5d26,6,0.55,18.0,6.3,7,1.0,1.0,0,,,,,,
157,0.9397119998456627,-1.8503727414777766,-2.352675513328918,18,6,1.2643806673373892,0.4672185360728619,167.4560031141465,50271e7f5d26,6,0.5,17.9,6.15,7,1.0,1.0,0,,,,,,
158,0.9393279998446796,-1.8514938215255747,-2.353170697510047,18,6,1.2811107546887095,0.4740115158208121,164.82266726057784,50271e7f5d26,3,0.7,18.0,6.0,6,1.0,1.0,0,,,,,,
159,0.9389439998436966,-1.853625243464502,-2.3535629681807015,18,6,1.2714098107982512,0.4727690684703055,160.10548206441302,50271e7f5d26,3,0.75,18.25,6.2,7,1.0,1.0,0,0.0,0.0,2.5633280264872416,-375.5663221607748,0.9884168136156991,0.19568334710715715
160,0.9385599998427137,-1.8543520201860761,-2.3539166332171635,18,6,1.2502030959083155,0.4702524074862829,155.65315221252732,50271e7f5d26,6,0.7,17.85,6.1,7,1.0,1.0,0,,,,,,
161,0.9381759998417306,-1.8545799294850294,-2.35318100065766,18,6,1.2506169981479383,0.46935029019826585,157.3690069707424,50271e7f5d26,5,0.8,17.85,6.1,7,1.0,1.0,0,,,,,,
162,0.9377919998407476,-1.8551358052654332,-2.353289354370355,18,6,1.267718187520268,0.4737393694073007,153.55909994055193,50271e7f5d26,3,0.75,17.85,6.05,7,1.0,1.0,0,,,,,,
163,0.9374079998397645,-1.8564891975562037,-2.353105210686743,18,6,1.263711120354684,0.46794125649833784,151.60634002690668,50271e7f5d26,5,0.65,18.2,6.25,7,1.0,1.0,0,,,,,,
164,0.9370239998387815,-1.859699212611214,-2.353082641205805,18,6,1.259698181231042,0.4670397583614272,152.16254881730228,50271e7f5d26,6,0.65,17.9,6.1,7,1.0,1.0,0,0.0,0.0,3.031629940327401,-349.95991994340596,0.9779513254064328,0.18863164341350297
165,0.9366399998377984,-1.8606243562032103,-2.3528328659377666,18,6,1.2385470816504867,0.4595572087650429,149.02767606358512,50271e7f5d26,4,0.8,17.85,6.1,7,1.0,1.0,0,,,,,,
166,0.9362559998368154,-1.8610565761413076,-2.3532729988707994,18,6,1.2310955418801877,0.45721023800631094,148.266045076106,50271e7f5d26,5,0.7,18.0,6.2,7,1.0,1.0,0,,,,,,
167,0.9358719998358324,-1.8633423252915746,-2.35286053533702,18,6,1.233309500755506,0.4596804961264898,149.34047881317773,50271e7f5d26,2,0.95,18.05,6.05,7,1.0,1.0,0,,,,,,
168,0.9354879998348493,-1.8641854813221674,-2.3537615982924427,18,6,1.2263661422895957,0.45832710711164765,146.80325482490608,50271e7f5d26,6,0.75,18.25,6.1,7,1.0,1.0,0,,,,,,
169,0.9351039998338663,-1.8648242607108214,-2.354114485101307,18,6,1.2261071587919696,0.46286786849438233,144.0588510757589,50271e7f5d26,3,0.7,18.0,6.15,7,1.0,1.0,0,0.0,0.0,3.206932741906712,-337.61621351855575,0.9718056666038386,0.1589845481598006
170,0.9347199998328832,-1.8663324656355664,-2.355100573564588,18,6,1.222490227083052,0.4745064375447819,134.78740699449952,50271e7f5d26,4,0.85,18.0,6.05,7,1.0,1.0,0,,,,,,
171,0.9343359998319002,-1.8673537199513461,-2.3558777530569306,18,6,1.210096646040049,0.475082408369421,131.74894306073062,50271e7f5d26,2,0.95,18.05,6.05,7,1.0,1.0,0,,,,,,
172,0.9339519998309171,-1.868770868003952,-2.3565907372212673,18,6,1.198155669544855,0.47128031696177786,128.31682133756726,50271e7f5d26,4,0.8,18.1,6.05,7,1.0,1.0,0,,,,,,
173,0.9335679998299341,-1.8704782856155961,-2.356397449865172,18,6,1.2058400752921683,0.4733092291209087,132.3201580912132,50271e7f5d26,2,0.95,18.05,6.05,7,1.0,1.0,0,,,,,,
174,0.9331839998289511,-1.8717226668663476,-2.356365119408801,18,6,1.203805454029805,0.47368247753440246,130.9144650706656,50271e7f5d26,5,0.55,18.45,6.35,7,1.0,1.0,0,0.1,0.0,3.211904700251106,-264.4363174107311,0.963055477338224,0.1095888192756549
175,0.932799999827968,-1.8729549981796745,-2.356638310024239,18,6,1.2008024318021269,0.47291374907275197,130.06371236816042,50271e7f5d26,3,0.9,18.1,6.05,7,1.0,1.0,0,,,,,,
176,0.932415999826985,-1.8751519984822727,-2.3573566332537914,18,6,1.2208882607581057,0.479742951957326,132.35210233594782,50271e7f5d26,3,0.85,18.05,6.1,7,1.0,1.0,0,,,,,,
177,0.9320319998260019,-1.8763325675330176,-2.3575176950938714,18,6,1.2185290734857608,0.47524847879214677,132.28908556350976,50271e7f5d26,2,0.95,18.05,6.05,7,1.0,1.0,0,,,,,,
178,0.9316479998250189,-1.8783795447222005,-2.3573647586717317,18,6,1.218426201267186,0.46867927879716714,135.2407457738715,50271e7f5d26,2,0.9,18.1,6.1,7,1.0,1.0,0,,,,,,
179,0.9312639998240358,-1.8781114429289174,-2.356723430554141,18,6,1.2238793006687267,0.47180428326928364,136.91644374834215,50271e7f5d26,3,0.8,18.2,6.15,7,1.0,1.0,0,0.0,0.0,3.5654757975072213,-308.4122498018461,0.9094209201411102,0.18367397893570056
180,0.9308799998230528,-1.879048018407119,-2.356553339209347,18,6,1.2233744705317515,0.47233144785924697,134.86918241617582,50271e7f5d26,2,0.7,18.3,6.3,7,1.0,1.0,0,,,,,,
181,0.9304959998220698,-1.8798971111838352,-2.3572722809442532,18,6,1.2239608851575285,0.4706848312313705,133.4434979711834,50271e7f5d26,2,0.8,18.2,6.2,7,1.0,1.0,0,,,,,,
182,0.9301119998210867,-1.8806122564309233,-2.357546039201721,18,6,1.2195521428251626,0.46949811180764417,132.7550971473418,50271e7f5d26,3,0.7,18.3,6.25,7,1.0,1.0,0,,,,,,
183,0.9297279998201037,-1.882146583700159,-2.3580961640368363,18,6,1.2204265616787102,0.46613842844620335,133.23693377581245,50271e7f5d26,1,1.0,18.0,6.0,6,1.0,1.0,0,,,,,,
184,0.9293439998191206,-1.8815612748222026,-2.359142349405041,18,6,1.2152244092878421,0.4678556104577344,134.89351533849532,50271e7f5d26,2,0.85,18.15,6.15,7,1.0,1.0,0,0.1,0.0,3.76396883397126,-219.06926569965907,0.9567853404391757,0.3180913545458135
185,0.9289599998181376,-1.8823825804677243,-2.359295961224229,18,6,1.212891470136499,0.46811807107289566,134.10712551787768,50271e7f5d26,2,0.95,18.05,6.05,7,1.0,1.0,0,,,,,,
186,0.9285759998171546,-1.8830976504764365,-2.3601008153684293,18,6,1.2059856953807675,0.4674717020797355,135.537123484898,50271e7f5d26,2,0.8,18.2,6.2,7,1.0,1.0,0,,,,,,
187,0.9281919998161715,-1.8821009602354994,-2.3605567685538453,18,6,1.2104372668583538,0.4670392788258385,134.78037639623125,50271e7f5d26,3,0.75,18.25,6.2,7,1.0,1.0,0,,,,,,
188,0.9278079998151885,-1.8826358609087963,-2.3606725324968045,18,6,1.2158639119169539,0.46793383060857796,134.2501623704638,50271e7f5d26,3,0.85,18.15,6.05,7,1.0,1.0,0,,,,,,
189,0.9274239998142054,-1.8853409924663764,-2.361667322234575,18,6,1.23425087793839,0.47630193130693,135.48999435232233,50271e7f5d26,3,0.85,18.15,6.15,7,1.0,1.0,0,0.0,0.0,3.598997781455259,-299.27009642171276,0.9611986549166565,0.2694679421794177
190,0.9270399998132224,-1.8867771920349012,-2.3627951857496794,18,6,1.227002408402895,0.47606453598195225,139.94657821370018,50271e7f5d26,1,1.0,18.0,6.0,6,1.0,1.0,0,,,,,,
191,0.9266559998122393,-1.8888595276124984,-2.363127047523219,18,6,1.225398930374223,0.477947356416921,138.33318868833305,50271e7f5d26,2,0.95,18.05,6.05,7,1.0,1.0,0,,,,,,
192,0.9262719998112563,-1.8900743636119781,-2.3629525450283775,18,6,1.224457315378776,0.4768892164630975,141.7122709839104,50271e7f5d26,2,0.95,18.05,6.05,7,1.0,1.0,0,,,,,,
193,0.9258879998102733,-1.8921551245327508,-2.3631666019338944,18,6,1.2332422751430339,0.48247612527906514,144.88735816609508,50271e7f5d26,2,0.95,18.05,6.05,7,1.0,1.0,0,,,,,,
194,0.9255039998092902,-1.8933557198409787,-2.363157318401814,18,6,1.2341821172723855,0.48726746846037455,149.03254777428086,50271e7f5d26,4,0.45,18.3,6.45,7,1.0,1.0,0,0.0,0.0,4.0579785038108644,-272.7260946473081,0.9564960357669754,0.2331249411567173
195,0.9251199998083072,-1.8954877939250827,-2.3631244878277533,18,6,1.2632114811273085,0.4896946576926795,151.78766594561753,50271e7f5d26,4,0.75,18.15,6.15,7,1.0,1.0,0,,,,,,
196,0.9247359998073241,-1.8980155882198704,-2.3634001378031892,18,6,1.2461670790064892,0.49935315279707665,153.67085598405288,50271e7f5d26,4,0.6,18.0,6.25,7,1.0,1.0,0,,,,,,
197,0.9243519998063411,-1.8975992868972777,-2.3627175230706405,18,6,1.2428602845687247,0.5034506864483285,154.84737405208034,50271e7f5d26,6,0.6,17.55,6.05,7,1.0,1.0,0,,,,,,
198,0.923967999805358,-1.8977876132681473,-2.3628080660931388,18,6,1.246695226689263,0.5040939422790477,154.4597079637673,50271e7f5d26,4,0.75,17.65,6.05,7,1.0,1.0,0,,,,,,
199,0.923583999804375,-1.8999362975094336,-2.3627675251839806,18,6,1.2437567916837662,0.5046577642224273,154.15710847940693,50271e7f5d26,7,0.6,17.6,6.15,7,1.0,1.0,0,0.0,0.4,4.520372871198139,458.18852061161425,0.16555483422093173,0.6449535786626167
200,0.923199999803392,-1.9012730428230806,-2.36261565583699,18,6,1.2395394533306825,0.5029561629934088,152.23171768180302,50271e7f5d26,5,0.6,17.65,6.1,7,1.0,1.0,0,,,,,,
201,0.9228159998024089,-1.9014580824900542,-2.362936199368757,18,6,1.2412787620671257,0.5017662949891403,150.63321650113735,50271e7f5d26,6,0.7,17.95,6.15,7,1.0,1.0,0,,,,,,
202,0.9224319998014259,-1.901246693680322,-2.363379629837391,18,6,1.248107474998541,0.49828162931071274,151.60813849596477,50271e7f5d26,4,0.8,17.95,6.1,7,1.0,1.0,0,,,,,,
203,0.9220479998004428,-1.9009288398438091,-2.3634271886492066,18,6,1.2591461978251226,0.5009894774526407,147.5752005197521,50271e7f5d26,5,0.8,17.8,6.05,7,1.0,1.0,0,,,,,,
204,0.9216639997994598,-1.9013684304351988,-2.36439754561289,18,6,1.2537613432620172,0.5002058244518006,150.16944744446644,50271e7f5d26,4,0.7,17.95,6.15,7,1.0,1.0,0,0.1,0.5,4.617893416553169,692.7100900911078,0.11739696188532155,0.7280327845798348
205,0.9212799997984767,-1.902319649920702,-2.3643292308957276,18,6,1.265161214168827,0.4997067437182821,148.05446752100394,50271e7f5d26,5,0.7,17.75,6.05,7,1.0,1.0,0,,,,,,
206,0.9208959997974938,-1.903899915296716,-2.3642985720531384,18,6,1.2755095521994826,0.49817318062620375,147.87961140995756,50271e7f5d26,3,0.8,18.1,6.15,7,1.0,1.0,0,,,,,,
207,0.9205119997965108,-1.9052534216554917,-2.364002655115613,18,6,1.2667591484961658,0.5003222278385024,149.89775908676555,50271e7f5d26,5,0.75,17.95,6.15,7,1.0,1.0,0,,,,,,
208,0.9201279997955277,-1.905588505124378,-2.364459725493704,18,6,1.2706600289854095,0.4972078840761518,150.6781327055576,50271e7f5d26,5,0.65,17.85,6.2,7,1.0,1.0,0,,,,,,
209,0.9197439997945447,-1.9075141298697609,-2.3648248386581225,18,6,1.2849843768324651,0.5009228788553336,154.59307288545497,50271e7f5d26,6,0.7,17.85,6.15,7,1.0,1.0,0,0.1,0.4,4.792335849270049,526.1563139742665,0.05679648851629294,0.7114638343496412
210,0.9193599997935616,-1.9090309557599279,-2.365596815226263,18,6,1.2932641528847884,0.49974931764906727,158.4481542097462,50271e7f5d26,3,0.85,18.05,6.1,7,1.0,1.0,0,,,,,,
211,0.9189759997925786,-1.9100189280653446,-2.366010056326166,18,6,1.296422806004852,0.5008229067289145,155.3272112437495,50271e7f5d26,3,0.75,18.15,6.25,7,1.0,1.0,0,,,,,,
212,0.9185919997915956,-1.9104756799021787,-2.366654954591868,18,6,1.3030430535728714,0.5056854342631074,156.88574716779226,50271e7f5d26,4,0.85,17.95,6.05,7,1.0,1.0,0,,,,,,
213,0.9182079997906125,-1.9102655676230762,-2.3671767295309927,18,6,1.2950889589164696,0.5101160989551845,162.76945515022047,50271e7f5d26,3,0.8,18.1,6.15,7,1.0,1.0,0,,,,,,
214,0.9178239997896295,-1.910675554686164,-2.3671049222418,18,6,1.2800017650414492,0.508714671932829,159.87787420428492,50271e7f5d26,1,1.0,18.0,6.0,6,1.0,1.0,0,0.1,0.9,5.056309915062536,1376.3263713300055,-0.04480341829617723,0.7377103115623157
215,0.9174399997886464,-1.9112009017028246,-2.3670374570248773,18,6,1.2821557474910494,0.5100861337411946,158.17645810667634,50271e7f5d26,3,0.9,18.0,6.0,6,1.0,1.0,0,,,,,,
216,0.9170559997876634,-1.9099036799345293,-2.3674624303492933,18,6,1.2868874416575533,0.5107765313718486,166.8319959434058,50271e7f5d26,4,0.75,18.1,6.2,7,1.0,1.0,0,,,,,,
217,0.9166719997866803,-1.9096690456562864,-2.3675973487341624,18,6,1.2780051375906674,0.5102454934463813,166.1598865239369,50271e7f5d26,4,0.7,17.9,6.1,7,1.0,1.0,0,,,,,,
218,0.9162879997856973,-1.909012366883931,-2.3677529992345026,18,6,1.2760154870423952,0.509821318131931,163.55405206021263,50271e7f5d26,3,0.9,17.95,6.05,7,1.0,1.0,0,,,,,,
219,0.9159039997847143,-1.9088648981478002,-2.3684319903011994,18,6,1.2703122790010828,0.5130037197115728,164.29808085979647,50271e7f5d26,3,0.9,17.95,6.05,7,1.0,1.0,0,0.1,0.8,5.117081532664416,1164.5025776846574,-0.16394937583124092,0.7326954307486023
220,0.9155199997837312,-1.9087899252536416,-2.369057392543137,18,6,1.2658929173200333,0.515088616400304,162.98762066284965,50271e7f5d26,3,0.9,17.95,6.05,7,1.0,1.0,0,,,,,,
221,0.9151359997827482,-1.9098698455581247,-2.3687216512691616,18,6,1.2384339770853199,0.5244235932722383,166.29979358595963,50271e7f5d26,3,0.85,18.05,6.1,7,1.0,1.0,0,,,,,,
222,0.9147519997817651,-1.9109851179881583,-2.368969036175581,18,6,1.2101705155129696,0.5271032795701288,170.9424315437741,50271e7f5d26,2,0.95,18.05,6.05,7,1.0,1.0,0,,,,,,
223,0.9143679997807821,-1.9106103361559434,-2.3687894196162986,18,6,1.233398219912593,0.5298227110848598,172.11891624550245,50271e7f5d26,3,0.85,18.05,6.1,7,1.0,1.0,0,,,,,,
224,0.913983999779799,-1.9112405370354637,-2.3695585043450347,18,6,1.241534428762364,0.5293689103471564,173.0058795068247,50271e7f5d26,3,0.85,18.05,6.1,7,1.0,1.0,0,0.1,0.9,5.33342796211423,1343.2389666418787,-0.2832923433970755,0.748842013029109
225,0.913599999778816,-1.9118351210380893,-2.3698509656999382,18,6,1.257330153877707,0.5267407332157654,171.4494437353114,50271e7f5d26,1,1.0,18.0,6.0,6,1.0,1.0,0,,,,,,
226,0.913215999777833,-1.913007059065578,-2.3703361082640106,18,6,1.2622637689414924,0.527679986778277,172.63449960961722,50271e7f5d26,2,0.95,18.05,6.05,7,1.0,1.0,0,,,,,,
227,0.9128319997768499,-1.9152093210702135,-2.370854497794165,18,6,1.2455089388077134,0.5259576901722784,175.22969972313106,50271e7f5d26,3,0.9,18.0,6.05,7,1.0,1.0,0,,,,,,
228,0.9124479997758669,-1.9145317355954508,-2.3706740945996603,18,6,1.225575118535626,0.5229452651531323,172.60150388660108,50271e7f5d26,1,1.0,18.0,6.0,6,1.0,1.0,0,,,,,,
229,0.9120639997748838,-1.915930916443049,-2.37118363134989,18,6,1.1906331961538936,0.5086756734826519,174.32624102667526,50271e7f5d26,3,0.85,18.05,6.1,7,1.0,1.0,0,0.3,0.5,4.20459815787923,727.3310829791283,-0.3848958960513018,0.6514936250647178
230,0.9116799997739008,-1.9164144006067092,-2.3713309290822955,18,6,1.1993009167937603,0.5112323117175629,169.74498597831746,50271e7f5d26,2,0.95,17.9,6.0,6,1.0,1.0,0,,,,,,
231,0.9112959997729178,-1.9156671081577814,-2.3710703816924155,18,6,1.2086976923214077,0.5120721301361286,168.83470211953002,50271e7f5d26,2,0.9,18.1,6.1,7,1.0,1.0,0,,,,,,
232,0.9109119997719347,-1.9178242617970183,-2.3717000860903745,18,6,1.2162106205781145,0.5155353042275542,170.5120483231729,50271e7f5d26,3,0.75,18.15,6.2,7,1.0,1.0,0,,,,,,
233,0.9105279997709517,-1.9195974436116352,-2.3721382358048473,18,6,1.2097460678238026,0.5160757457019809,171.1895851479876,50271e7f5d26,1,1.0,18.0,6.0,6,1.0,1.0,0,,,,,,
234,0.9101439997699686,-1.919306795037828,-2.3723540396671097,18,6,1.1802637387921513,0.5165367538687902,166.83312162112927,50271e7f5d26,3,0.9,18.0,6.05,7,1.0,1.0,0,0.3,0.5,4.95889435704399,788.8086468043718,-0.5240254116078636,0.6928677010538419
235,0.9097599997689856,-1.9186774974910543,-2.372631135223277,18,6,1.1943980430396905,0.5193672494454962,163.9823111851956,50271e7f5d26,3,0.85,17.95,6.05,7,1.0,1.0,0,,,,,,
236,0.9093759997680025,-1.9204103665278678,-2.372490049078472,18,6,1.189054901036326,0.4997409764113132,163.8390193023018,50271e7f5d26,4,0.85,18.0,6.1,7,1.0,1.0,0,,,,,,
237,0.9089919997670195,-1.9220980480289431,-2.3721050225268883,18,6,1.1889025438243221,0.4999690736334723,168.52840926251403,50271e7f5d26,2,0.9,18.1,6.1,7,1.0,1.0,0,,,,,,
238,0.9086079997660365,-1.9224575955015224,-2.371903354544257,18,6,1.2040092336354948,0.5013406900759969,170.1637916040638,50271e7f5d26,3,0.85,18.15,6.15,7,1.0,1.0,0,,,,,,
239,0.9082239997650534,-1.922974034235266,-2.3718904570823227,18,6,1.1962683446889781,0.48938500038385774,162.15607740738866,50271e7f5d26,3,0.75,18.3,6.3,8,1.0,1.0,0,0.1,0.9,5.147730109329471,1325.9305347154636,-0.5198591588184253,0.690621372818961
240,0.9078399997640704,-1.9239496043671012,-2.3719416967580953,18,6,1.2143983157158844,0.49372646770864453,164.6227404958706,50271e7f5d26,3,0.85,18.15,6.1,7,1.0,1.0,0,,,,,,
241,0.9074559997630873,-1.9249250539661142,-2.3726816058556124,18,6,1.2264039754447644,0.49599834334157555,163.16026447916082,50271e7f5d26,2,0.95,18.05,6.0,6,1.0,1.0,0,,,,,,
242,0.9070719997621043,-1.9261842131230846,-2.3727187493136883,18,6,1.2251544882295655,0.513850048225457,162.27953100080438,50271e7f5d26,6,0.6,18.2,6.25,7,1.0,1.0,0,,,,,,
243,0.9066879997611212,-1.9262596081557655,-2.3724102061267334,18,6,1.211239202876063,0.506764555980748,161.75899567834253,50271e7f5d26,3,0.85,18.0,6.1,7,1.0,1.0,0,,,,,,
244,0.9063039997601382,-1.9272149790602016,-2.37282861885452,18,6,1.2250698098109265,0.5096871561804026,159.56937596025998,50271e7f5d26,2,0.9,18.1,6.1,7,1.0,1.0,0,0.1,0.9,5.112721253049683,1324.37496410382,-0.5668088357780632,0.7129488597157503
245,0.9059199997591552,-1.9271745677620475,-2.3719339213456814,18,6,1.2242329539724053,0.5065639872198718,160.0360675016615,50271e7f5d26,3,0.9,18.15,6.1,7,1.0,1.0,0,,,,,,
246,0.9055359997581721,-1.9284775755083265,-2.372198448436291,18,6,1.2356159418230819,0.5084561522938007,159.40733663296112,50271e7f5d26,4,0.75,18.2,6.2,7,1.0,1.0,0,,,,,,
247,0.9051519997571891,-1.9288584878456334,-2.372241050871151,18,6,1.2398968724707562,0.5091641733993892,158.76643080179358,50271e7f5d26,2,0.95,18.1,6.05,7,1.0,1.0,0,,,,,,
248,0.904767999756206,-1.93052444929768,-2.3728952823923115,18,6,1.2478260376511203,0.5080589127791912,158.2325758998608,50271e7f5d26,3,0.85,18.15,6.1,7,1.0,1.0,0,,,,,,
249,0.904383999755223,-1.9308010742402855,-2.373211000543332,18,6,1.2500812605286253,0.5094174443394272,157.5021197381956,50271e7f5d26,2,0.95,18.05,6.0,6,1.0,1.0,0,0.0,1.0,5.251258137184753,1429.6884629347842,-0.5549194491400196,0.720578587966371
250,0.90399999975424,-1.9319542328079509,-2.3733020171847397,18,6,1.258981945202791,0.5129013514686669,158.94298029335815,50271e7f5d26,3,0.85,18.15,6.05,7,1.0,1.0,0,,,,,,
251,0.9036159997532569,-1.9327284941384162,-2.3736167141353897,18,6,1.2621890551537749,0.5144009338031965,165.02966610785313,50271e7f5d26,2,0.95,18.05,6.05,7,1.0,1.0,0,,,,,,
252,0.903231999752274,-1.9340689212553814,-2.373504874501585,18,6,1.2613951419167566,0.5136972372578029,166.2126513311439,50271e7f5d26,2,0.95,18.05,6.05,7,1.0,1.0,0,,,,,,
253,0.9028479997512909,-1.9342468080314261,-2.3740181811100713,18,6,1.2639416195971034,0.517450142298874,166.0258986634577,50271e7f5d26,3,0.75,18.25,6.2,7,1.0,1.0,0,,,,,,
