epoch,alpha,control_log_std,attr_log_std,n_bodies,n_motors,mass,limb_len_mean,gear_mean,topo,distinct_topologies,top_topology_share,sampled_bodies_mean,pop_motors_mean,pop_motors_max,p_act1,p_act4,design_failed,eval_fall_rate,eval_goal_rate,eval_max_fwd,eval_R_mean,r_fall_return,r_fwd_return
123,0.9527679998790861,-0.91318983341083,-2.315391573842763,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
124,0.9523839998781031,-0.9154496389203772,-2.3160171037775026,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,0.5,0.2,4.198119071345094,405.3918434306139,0.3053042215668656,0.21722513914503658
125,0.95199999987712,-0.9206253512726078,-2.317013249341391,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
126,0.951615999876137,-0.9233860715124762,-2.3179374757625713,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
127,0.9512319998751539,-0.9266447807078367,-2.317238459258081,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
128,0.9508479998741709,-0.9302047719533729,-2.317263585193792,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
129,0.9504639998731879,-0.9343295108910743,-2.31707050635431,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,0.6,0.3,4.464176106646719,626.6837716951893,-0.1252637285646964,0.3881103508951193
130,0.9500799998722048,-0.9376515256080546,-2.3176969966318914,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
131,0.9496959998712218,-0.9424532798190003,-2.3161791817158313,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
132,0.9493119998702387,-0.9458975996740999,-2.3149505630137974,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
133,0.9489279998692557,-0.9499883332244081,-2.3147473160039325,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
134,0.9485439998682726,-0.953340341752857,-2.3146964725090102,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,0.7,0.3,4.5169089865658405,711.7326721817444,-0.299899166538397,0.47805966328786426
135,0.9481599998672896,-0.9561512256572782,-2.3139744716381077,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
136,0.9477759998663066,-0.9591379954749766,-2.313925010333763,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
137,0.9473919998653235,-0.962511967988129,-2.312070518896191,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
138,0.9470079998643405,-0.966596878720072,-2.310984433281305,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
139,0.9466239998633574,-0.9700139394822308,-2.309769807579426,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,0.4,0.6,4.635624129864928,1010.7322006825962,-0.5197082187021862,0.5838222868242564
140,0.9462399998623744,-0.9729783215970137,-2.3102720192767543,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
141,0.9458559998613913,-0.9769711758556744,-2.3100833738992406,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
142,0.9454719998604083,-0.9791758745687658,-2.308391092375546,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
143,0.9450879998594253,-0.9823287725317522,-2.3082648581640517,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
144,0.9447039998584422,-0.9859367160756146,-2.3097354863680697,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,0.7,0.3,4.102984165401649,662.9817126788648,-0.6233197586144661,0.6250149566740891
145,0.9443199998574592,-0.991634099245878,-2.310105686419727,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
146,0.9439359998564761,-0.9945712201532334,-2.309331957049469,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
147,0.9435519998554931,-0.9987338415977087,-2.3088299326164816,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
148,0.94316799985451,-1.002506291437205,-2.309565564005295,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
149,0.942783999853527,-1.005626628040148,-2.310164464594278,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,0.5,0.5,4.699294103483345,916.8284458631439,-0.8907703604083537,0.718361896093009
150,0.942399999852544,-1.0084402834255308,-2.310636020353411,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
151,0.9420159998515609,-1.0120954157545847,-2.3102928796183515,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
152,0.9416319998505779,-1.0157966837328896,-2.309510523662862,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
153,0.9412479998495948,-1.018648778602779,-2.3085886068683474,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
154,0.9408639998486118,-1.0213333521732466,-2.3077960484103537,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,0.5,0.4,4.3166258036841665,719.498186850063,-0.9016866189947945,0.7038090035124379
155,0.9404799998476288,-1.0246568853731322,-2.307394482852658,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
156,0.9400959998466457,-1.0281734617363063,-2.3087299966402743,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
157,0.9397119998456627,-1.033309971519018,-2.3096229882295622,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
158,0.9393279998446796,-1.0348304583740828,-2.3106398257125536,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
159,0.9389439998436966,-1.0381986442222233,-2.309502225666783,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,0.3,0.7,4.991976684639262,1138.298030249079,-0.9055285803574669,0.7123311574851814
160,0.9385599998427137,-1.04161757613059,-2.3081347801282543,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
161,0.9381759998417306,-1.0457205303129762,-2.3085242463344144,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
162,0.9377919998407476,-1.0497938243930864,-2.3084607948730036,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
163,0.9374079998397645,-1.0520739559637686,-2.309007822714571,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
164,0.9370239998387815,-1.0551020407545546,-2.3074605661505774,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,0.5,0.5,4.6423153584245656,916.8492344169215,-0.9048285745692668,0.6980046958333602
165,0.9366399998377984,-1.0589083085977375,-2.306316249884723,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
166,0.9362559998368154,-1.062141522537048,-2.305972604723506,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
167,0.9358719998358324,-1.063800126075022,-2.3050342053340027,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
168,0.9354879998348493,-1.0669083435709783,-2.305151600348587,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
169,0.9351039998338663,-1.0704238383191544,-2.3041887178349953,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,0.4,0.6,4.571943496597155,992.0469055586891,-0.9051730586313452,0.7368262089498935
170,0.9347199998328832,-1.0728560002336813,-2.3049414416437664,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
171,0.9343359998319002,-1.0751946766755363,-2.3056322464001884,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
172,0.9339519998309171,-1.0783373966175889,-2.3063949626060958,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
173,0.9335679998299341,-1.0827325878546625,-2.305399367966609,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
174,0.9331839998289511,-1.0869246624338453,-2.306804627433936,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,0.3,0.7,4.822462012561066,1137.4714718129362,-0.9047532195466507,0.7575003848371508
175,0.932799999827968,-1.0905490496748376,-2.3084632278936916,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
176,0.932415999826985,-1.092268836889352,-2.3083903625600373,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
177,0.9320319998260019,-1.0929239795419627,-2.3082075613202933,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
178,0.9316479998250189,-1.096400458654042,-2.3091613650552936,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
179,0.9312639998240358,-1.0992862551939198,-2.3080068864471097,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,0.4,0.6,4.854266083220254,1023.9195902730338,-0.9956680326674295,0.8123930024626006
180,0.9308799998230528,-1.102917491181961,-2.306982823384001,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
181,0.9304959998220698,-1.10599869969184,-2.3069488898850334,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
182,0.9301119998210867,-1.1102360107019025,-2.3066842830837486,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
183,0.9297279998201037,-1.1120829838182393,-2.3057056549130386,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
184,0.9293439998191206,-1.1169931731374665,-2.3052077124569954,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,0.4,0.6,4.660768273908364,1013.5327010370845,-0.9960439174283866,0.8557551921416146
185,0.9289599998181376,-1.1195241734869714,-2.3071364502202596,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
186,0.9285759998171546,-1.1226421605734258,-2.3085476225176884,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
187,0.9281919998161715,-1.1267609198249189,-2.3098771654732633,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
188,0.9278079998151885,-1.1298311290476044,-2.309807342508359,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
189,0.9274239998142054,-1.131260398022073,-2.3089659988216584,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,0.5,0.5,4.597773259801243,905.3136624734116,-0.9958799286577059,0.8401758083034383
190,0.9270399998132224,-1.1337740616836214,-2.3092123987427784,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
191,0.9266559998122393,-1.1365877443589922,-2.3080915673929314,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
192,0.9262719998112563,-1.139702005742678,-2.309295399621806,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
193,0.9258879998102733,-1.1434846666369687,-2.3101359683568288,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
194,0.9255039998092902,-1.146612211170923,-2.3107027442840047,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,0.5,0.5,4.414747025160082,899.2834493349028,-0.9960520748787091,0.8537882056440869
195,0.9251199998083072,-1.1466989043940223,-2.310196142008452,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
196,0.9247359998073241,-1.1493749716049046,-2.3096578303672364,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
197,0.9243519998063411,-1.1526138734458813,-2.3083092836630708,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
198,0.923967999805358,-1.1543362240189032,-2.30780235660099,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
199,0.923583999804375,-1.1572069782044319,-2.308134762000587,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,0.3,0.7,5.009249554198471,1149.5593064014315,-0.9960894731486297,0.8071387637294526
200,0.923199999803392,-1.1599984082580554,-2.3075793357517305,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
201,0.9228159998024089,-1.1634593439493846,-2.3079006200176333,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
202,0.9224319998014259,-1.1685666296897363,-2.3073482376465075,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
203,0.9220479998004428,-1.1720902712180374,-2.307657796739826,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
204,0.9216639997994598,-1.1754328920697825,-2.308386470767851,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,0.3,0.6,4.828894589333517,957.5808674787261,-0.9001767160627021,0.7923449929590889
205,0.9212799997984767,-1.1790911730813176,-2.3086400944907823,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
206,0.9208959997974938,-1.1826891707026896,-2.3099359349296082,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
207,0.9205119997965108,-1.1859646929333045,-2.310694778126139,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
208,0.9201279997955277,-1.1874133333825472,-2.3114852422841135,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
209,0.9197439997945447,-1.1881903991629879,-2.3112903519841113,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,0.4,0.5,4.777721820908648,868.7674672005294,-0.8128686981007873,0.7055351615739689
210,0.9193599997935616,-1.191119043679025,-2.3113024270886053,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
211,0.9189759997925786,-1.194174112383834,-2.311201655936971,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
212,0.9185919997915956,-1.1992348563944326,-2.311760528372244,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
213,0.9182079997906125,-1.2011703649577032,-2.3128447143772797,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
214,0.9178239997896295,-1.2040946389376583,-2.3143701336050744,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,0.3,0.7,4.926262474214195,1128.4356740634635,-0.8090881668674947,0.6984644656360691
215,0.9174399997886464,-1.2075209290308178,-2.313806800965607,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
216,0.9170559997876634,-1.2098239325324294,-2.313828472763664,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
217,0.9166719997866803,-1.2131536199780222,-2.3131935134710133,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
218,0.9162879997856973,-1.2160298160947254,-2.311998235222958,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
219,0.9159039997847143,-1.2185923169667037,-2.311659045894538,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,0.2,0.5,5.141954307656084,743.0152169998657,-0.5867668844084228,0.5347170770916287
220,0.9155199997837312,-1.2210960099498864,-2.311892495779174,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
221,0.9151359997827482,-1.2235717819908978,-2.311215286722991,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
222,0.9147519997817651,-1.2278832257249617,-2.3116638113012464,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
223,0.9143679997807821,-1.2304450514197929,-2.311961674358473,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
224,0.913983999779799,-1.232169805791716,-2.3116003575884734,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,0.2,0.7,5.171206535849671,1094.221990471537,-0.527820514693451,0.5367042037278729
225,0.913599999778816,-1.235846647931125,-2.310308482871277,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
226,0.913215999777833,-1.2394133210848683,-2.310012034557572,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
227,0.9128319997768499,-1.2421500651280684,-2.3098352428663045,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
228,0.9124479997758669,-1.2459750458026873,-2.3111967846021395,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
229,0.9120639997748838,-1.248235862615281,-2.3104139669685306,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,0.3,0.7,5.1562410846746864,1157.027028730056,-0.5693312825950465,0.5034950347372735
230,0.9116799997739008,-1.2513154374069935,-2.3099676257649926,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
231,0.9112959997729178,-1.2511447537874596,-2.310052757175644,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
232,0.9109119997719347,-1.254150601891078,-2.309966828395455,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
233,0.9105279997709517,-1.2570816072151632,-2.3094455482790788,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
234,0.9101439997699686,-1.2603344753768781,-2.3089357851006342,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,0.1,0.8,5.0547141421268424,1167.0403593501517,-0.5414300431311799,0.5807355659754252
235,0.9097599997689856,-1.263802780338073,-2.3096655355624742,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
236,0.9093759997680025,-1.2669750196094702,-2.3102389319034136,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
237,0.9089919997670195,-1.2678846004139206,-2.31047546155088,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
238,0.9086079997660365,-1.2706005509570293,-2.3099841496839684,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
239,0.9082239997650534,-1.2735287448181951,-2.3100384170417407,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,0.1,0.8,5.168898705350594,1177.5373809006906,-0.4561917337387883,0.7954865930674342
240,0.9078399997640704,-1.2761824123412047,-2.309704235366663,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
241,0.9074559997630873,-1.2787703415636067,-2.3099235699163003,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
242,0.9070719997621043,-1.28144933397898,-2.3097788470968026,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
243,0.9066879997611212,-1.2851643936323904,-2.3096052366831628,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
244,0.9063039997601382,-1.2875931630086181,-2.3099618809397966,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,0.0,0.8,5.154053125458722,1112.9108695579293,-0.46954210600315177,0.8788259538231096
245,0.9059199997591552,-1.2915593772805953,-2.308369870243055,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
246,0.9055359997581721,-1.2944121602397285,-2.309188000506463,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
247,0.9051519997571891,-1.2966156618381877,-2.310309302073543,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
248,0.904767999756206,-1.2976251017687677,-2.3123233774264906,12,6,0.9494467783436957,0.47277801200700986,192.37666533333334,901ec8c2e00b,1,1.0,12.0,6.0,6,1.0,1.0,0,,,,,,
